player_name,season,expected_goals,actual_goals,expected_assists,actual_assists
Darren Fletcher,2016-2017,1.874785408843309,2,1.7452855790033937,3
Ryan Bertrand,2016-2017,0.666036075912416,2,2.6942961625754833,4
Gastón Ramírez,2016-2017,3.113752686418593,2,3.006884491071105,3
Santiago Cazorla,2016-2017,1.669391376897693,2,0.8027668073773384,2
Alex Oxlade-Chamberlain,2016-2017,2.4400893468409777,2,4.469724326394498,7
Tom Davies,2016-2017,1.3990948013961315,2,1.9672293625772,3
M&#039;Baye Niang,2016-2017,1.2735738418996334,2,1.8515544850379229,2
Andrea Ranocchia,2016-2017,0.8233599402010441,2,0.587083363905549,2
Michael Keane,2016-2017,1.4584979489445686,2,0.9949255492538214,1
George Boyd,2016-2017,1.476753868162632,2,2.1451757373288274,1
Ahmed Musa,2016-2017,1.405959731899202,2,1.2148567140102386,0
Harry Maguire,2016-2017,1.9734384920448065,2,0.8420129735022783,2
Adama Diomande,2016-2017,2.538038557395339,2,0.662873332388699,0
Shkodran Mustafi,2016-2017,1.100717730820179,2,0.9719933345913888,2
Roberto Pereyra,2016-2017,1.3779947236180303,2,1.7001887019723654,2
Christian Kabasele,2016-2017,1.6655441522598269,2,0.10066602751612665,0
Vincent Janssen,2016-2017,4.417055474594235,2,1.254039004445076,2
Jeff Hendrick,2016-2017,1.3130612196400762,2,0.6539573492482305,1
Lazar Markovic,2016-2017,2.220669209957123,2,0.4459654353559017,0
Wilfred Ndidi,2016-2017,1.8456832016818223,2,0.9799964549019932,1
Luka Milivojevic,2016-2017,1.9874197356402872,2,0.6430021747946739,0
Joel Matip,2016-2017,3.1020647324621677,1,0.5122786043211818,0
Héctor Bellerín,2016-2017,2.2728801434859633,1,3.5707100750878453,4
Aaron Ramsey,2016-2017,3.505755508318543,1,4.43239064142108,4
Joe Ledley,2016-2017,0.1331092081964016,1,0.14763283636420965,0
Yannick Bolasie,2016-2017,1.2203223295509815,1,4.774220962077379,4
Cheikhou Kouyaté,2016-2017,1.0528109343722465,1,0.3161095567047596,0
Pedro Obiang,2016-2017,0.3835123144090176,1,0.4733991650864482,1
Daley Blind,2016-2017,0.43253209441900253,1,2.0525348987430334,2
Marcos Rojo,2016-2017,1.0273047853261232,1,0.2739332001656294,0
Morgan Schneiderlin,2016-2017,0.7051459513604641,1,0.12900402955710888,0
Ander Herrera,2016-2017,1.4344890117645264,1,3.995026354677975,6
Jesse Lingard,2016-2017,3.7576623912900686,1,2.1995952585712075,2
Sebastian Prödl,2016-2017,1.848482876084745,1,0.8706921618431807,1
Miguel Britos,2016-2017,2.0071699442341924,1,1.574758531525731,2
Odion Ighalo,2016-2017,3.4742208756506443,1,0.6421254053711891,1
James McCarthy,2016-2017,0.460225997492671,1,0.2503910940140486,1
Jordan Henderson,2016-2017,0.7973983138799667,1,2.579310461878777,4
Pablo Zabaleta,2016-2017,0.695342443883419,1,0.4551860149949789,1
Nicolás Otamendi,2016-2017,1.0554082486778498,1,1.15952505543828,1
Gaël Clichy,2016-2017,0.03328349627554417,1,0.9297901224344968,0
Aleksandar Kolarov,2016-2017,1.0232503293082118,1,1.0573667604476211,1
Antonio Valencia,2016-2017,1.8512358721345663,1,2.627352550625801,3
Chris Smalling,2016-2017,0.4038977921009064,1,0.6390478871762753,1
Marouane Fellaini,2016-2017,2.173114645294845,1,0.6634101681411266,0
Fraizer Campbell,2016-2017,0.4415298104286194,1,0.05113078653812408,0
Toby Alderweireld,2016-2017,1.99682092666626,1,0.32658473029732704,0
Mousa Dembélé,2016-2017,0.5696427756920457,1,0.9761256473138928,1
Erik Lamela,2016-2017,1.8015882205218077,1,1.2001093551516533,1
Ryan Mason,2016-2017,0.6050025802105665,1,0.3290856461971998,0
Tom Carroll,2016-2017,0.28935142047703266,1,1.5475281961262226,2
Diafra Sakho,2016-2017,0.6023827455937862,1,0.05729736760258674,0
Ben Davies,2016-2017,0.4300544746220112,1,2.6146715208888054,3
Idrissa Gueye,2016-2017,1.9894388015381992,1,2.1396185718476772,1
Rudy Gestede,2016-2017,1.2921474874019625,1,0.7781424438580871,0
Jordan Ayew,2016-2017,1.0219961497932673,1,1.8366593681275845,3
César Azpilicueta,2016-2017,0.6433536931872368,1,1.6755610089749098,4
Nemanja Matic,2016-2017,1.1329745361581445,1,3.057638326659798,7
Angel Rangel,2016-2017,0.24133206438273191,1,0.694810095243156,0
Ashley Williams,2016-2017,1.358340780250728,1,1.2082152818329632,3
Kyle Naughton,2016-2017,0.5690797287970781,1,1.8282635556533933,0
Lamine Koné,2016-2017,1.9712951928377151,1,0.5201871246099472,0
Wahbi Khazri,2016-2017,1.1389309419319034,1,1.9164739362895489,0
Billy Jones,2016-2017,1.8383296523243189,1,2.1155441841110587,0
Wes Morgan,2016-2017,1.8657881896942856,1,0.13108955137431622,0
N&#039;Golo Kanté,2016-2017,2.168147101998329,1,1.875230237841606,1
Daniel Drinkwater,2016-2017,1.1435279259458184,1,1.1219556471332908,1
Leonardo Ulloa,2016-2017,1.9004442617297173,1,0.10303940251469612,0
Daniel Amartey,2016-2017,0.8296374194324017,1,0.5581088084727526,1
Demarai Gray,2016-2017,0.9837641939520836,1,1.7882271278649569,3
Ben Chilwell,2016-2017,0.6682893745601177,1,0.3706479426473379,0
Andy King,2016-2017,0.6111543588340282,1,0.24182502087205648,0
Robbie Brady,2016-2017,0.7694877348840237,1,1.606362972408533,2
James McClean,2016-2017,1.4911537757143378,1,2.328659441322088,2
Patrick Bamford,2016-2017,1.143209546804428,1,0.0881611779332161,0
Adam Smith,2016-2017,1.3890557084232569,1,4.8110047578811646,5
Virgil van Dijk,2016-2017,1.3659983724355698,1,0.47590683959424496,0
Jordy Clasie,2016-2017,0.5245752539485693,1,0.32270075753331184,1
Oriol Romeu,2016-2017,1.81104255001992,1,1.178143389523029,0
Maya Yoshida,2016-2017,1.900259151123464,1,0.17716375924646854,0
Marc Muniesa,2016-2017,0.23430085834115744,1,0.0858996007591486,0
Mame Biram Diouf,2016-2017,2.9089967161417007,1,1.3079155460000038,2
Charlie Adam,2016-2017,2.730264234356582,1,2.478655967861414,3
Fabian Delph,2016-2017,0.22627904638648033,1,0.3610332664102316,0
Harry Arter,2016-2017,3.2334487941116095,1,2.121980327181518,4
Ryan Shawcross,2016-2017,1.2419526679441333,1,0.22281553223729136,1
John Terry,2016-2017,1.541231667622924,1,0.540275577455759,0
Matthew Pennington,2016-2017,0.6383316516876221,1,0.17364175617694855,0
Harry Winks,2016-2017,1.0234677270054815,1,0.669051056727767,1
Ben Mee,2016-2017,0.8950445801019669,1,0.2317345542833209,0
Stephen Ward,2016-2017,1.3775883354246616,1,2.214286994189024,1
Steven Defour,2016-2017,0.4937533186748624,1,1.182532470673323,3
Dean Marney,2016-2017,0.26872623804956675,1,0.5393407847732306,2
Scott Arfield,2016-2017,2.939779190346598,1,1.8786313543096185,0
Johann Berg Gudmundsson,2016-2017,0.6135833915323019,1,1.210024131461978,2
Jonathan Calleri,2016-2017,2.451969303190708,1,0.4131696308031678,0
David Luiz,2016-2017,1.4128163997083902,1,1.363066427409649,0
Andrew Robertson,2016-2017,0.24547363445162773,1,1.393277507275343,2
Jake Livermore,2016-2017,1.567148007452488,1,1.689199473708868,1
Shaun Maloney,2016-2017,1.063168689608574,1,0.6026201993227005,2
David Meyler,2016-2017,0.5081377420574427,1,0.5061496300622821,0
Tom Huddlestone,2016-2017,1.2344684461131692,1,1.096780512481928,0
Lucas Pérez,2016-2017,0.9380818605422974,1,0.5734859332442284,0
Borja Bastón,2016-2017,2.2868403792381287,1,0.21951134130358696,0
Mike van der Hoorn,2016-2017,1.3173161447048187,1,0,0
Ben Gibson,2016-2017,0.8124677557498217,1,0.5862096436321735,1
Stewart Downing,2016-2017,2.1403575725853443,1,2.2935971412807703,3
Daniel Ayala,2016-2017,1.210526928305626,1,0,0
Javier Manquillo,2016-2017,0.4919752329587936,1,0.19370132312178612,0
Didier Ndong,2016-2017,0.7632237169891596,1,1.234351865015924,0
Juan Zuñiga,2016-2017,0.5470592388883233,1,0.2428242089226842,0
Isaac Success,2016-2017,1.246619808487594,1,0.3569929338991642,1
Abdoulaye Doucouré,2016-2017,1.881612477824092,1,0.4213319048285484,0
Sofiane Boufal,2016-2017,1.1150535782799125,1,1.2859131265431645,0
Bruno Martins Indi,2016-2017,1.6193582005798817,1,0.128258366137743,0
Alfred N&#039;Diaye,2016-2017,1.1906851129606366,1,0.13919123634696007,0
Joey Barton,2016-2017,0.41184504702687263,1,0.6195552535355091,0
Grant Leadbitter,2016-2017,0.755851523950696,1,0.29242008551955223,0
Dominic Calvert-Lewin,2016-2017,1.2451616544276476,1,0,0
Ademola Lookman,2016-2017,1.14169667288661,1,0,0
Josh Harrop,2016-2017,0.14394891262054443,1,0.01657190732657909,0
Loris Karius,2016-2017,0,0,0,0
Ron-Robert Zieler,2016-2017,0,0,0,0
Håvard Nordtveit,2016-2017,0.13328526448458433,0,0.7496680840849876,1
Jan Kirchhoff,2016-2017,0.23402137495577335,0,0.07513339072465897,0
Ragnar Klavan,2016-2017,0.1919241454452276,0,0.17985539324581623,0
Adnan Januzaj,2016-2017,1.524125136435032,0,2.468368884176016,3
Pierre-Emile Højbjerg,2016-2017,1.3645178647711873,0,0.6220741998404264,0
Artur Boruc,2016-2017,0,0,0.02290608175098896,0
Simon Francis,2016-2017,0.16537316795438528,0,1.5683687338605523,1
Andrew Surman,2016-2017,0.5123750809580088,0,0.4358646040782333,1
Max Gradel,2016-2017,0.28802382946014404,0,0.1380324512720108,0
Lewis Grabban,2016-2017,0.07449605315923691,0,0.08925844728946686,1
Adam Federici,2016-2017,0,0,0,0
Lucas Leiva,2016-2017,0.7886194428429008,0,0.654311491176486,3
Brad Smith,2016-2017,0.09069285541772842,0,0.07488701492547989,0
Kevin Stewart,2016-2017,0,0,0,0
Jordon Ibe,2016-2017,0.8431022940203547,0,1.0524154882878065,0
Mamadou Sakho,2016-2017,0.13585809245705605,0,0.2737868167459965,0
Simon Mignolet,2016-2017,0,0,0,0
Jon Flanagan,2016-2017,0,0,0.05600503087043762,0
Petr Cech,2016-2017,0,0,0,0
Gabriel,2016-2017,0.3913951879367232,0,0.26944369822740555,0
Nacho Monreal,2016-2017,1.1331033604219556,0,1.9305520709604025,2
Mohamed Elneny,2016-2017,0.5528807211667299,0,0.13208412937819958,1
Francis Coquelin,2016-2017,0.7722080182284117,0,0.6728746723383665,0
David Ospina,2016-2017,0,0,0,0
Per Mertesacker,2016-2017,0,0,0,0
Wayne Hennessey,2016-2017,0,0,0.09004430659115314,0
Joel Ward,2016-2017,0.9386277562007308,0,0.8645513318479061,1
Damien Delaney,2016-2017,0.21442611329257488,0,1.6946070864796638,2
Pape Souaré,2016-2017,0.01819660887122154,0,0.1499379724264145,0
Jason Puncheon,2016-2017,1.7941928813233972,0,5.027024043723941,5
Mile Jedinak,2016-2017,0,0,0.06823746114969254,0
Bakary Sako,2016-2017,0.13087018765509129,0,0.09001055359840393,0
Adrian Mariappa,2016-2017,0.12357132136821748,0,0.08424558490514755,0
Martin Kelly,2016-2017,0.23852088674902916,0,0.5268529392778873,2
Lee Chung-yong,2016-2017,0.2505837995558977,0,0.9072543173097074,1
Adrián,2016-2017,0,0,0.02736870199441909,0
Angelo Ogbonna,2016-2017,0.07018128596246243,0,0.26991756074130535,0
Aaron Cresswell,2016-2017,0.5859058788046241,0,2.3787070335820317,2
Darren Randolph,2016-2017,0,0,0,0
Kieran Gibbs,2016-2017,0.32781387865543365,0,0.6635113712400198,1
David de Gea,2016-2017,0,0,0,0
Timothy Fosu-Mensah,2016-2017,0.03191264346241951,0,0,0
Memphis Depay,2016-2017,0,0,0,0
Matteo Darmian,2016-2017,0.09148746728897096,0,0.40109243988990784,0
Paddy McNair,2016-2017,0.07151660323143005,0,0.1883467361330986,0
Sergio Romero,2016-2017,0,0,0,0
Heurelho Gomes,2016-2017,0,0,0.04041916504502296,0
Nyom,2016-2017,0.28247079625725746,0,0.9143720250576736,2
Valon Behrami,2016-2017,0.18592949863523245,0,0.4166421126574278,0
Ben Watson,2016-2017,0,0,0,0
Nordin Amrabat,2016-2017,1.0545157603919506,0,2.7587025482207537,3
